region,variable_label,nivel,year,value,variable_code,unidad
Santander,Bajo logro educativo,Departamento,2018,46.8,bajo_logro_educativo,porcentaje
Santander,Barreras a servicios para cuidado de la primera infancia,Departamento,2018,7.3,cuidado_primera_infancia,porcentaje
Santander,Barreras de acceso a servicios de salud,Departamento,2018,1.4,barreras_acceso_salud,porcentaje
Santander,Desempleo de larga duración,Departamento,2018,11.6,desempleo_larga_duracion,porcentaje
Santander,Hacinamiento crítico,Departamento,2018,5.7,hacinamiento_critico,porcentaje
Santander,Inadecuada eliminación de excretas,Departamento,2018,5.3,excretas_inadecuadas,porcentaje
Santander,Inasistencia escolar,Departamento,2018,2.7,inasistencia_escolar,porcentaje
Santander,Material inadecuado de paredes exteriores,Departamento,2018,0.8,paredes_inadecuadas,porcentaje
Santander,Material inadecuado de pisos,Departamento,2018,3.4,pisos_inadecuados,porcentaje
Santander,Rezago escolar,Departamento,2018,24.7,rezago_escolar,porcentaje
Santander,Sin acceso a fuente de agua mejorada,Departamento,2018,13.3,sin_agua_mejorada,porcentaje
Santander,Sin aseguramiento en salud,Departamento,2018,10.1,sin_aseguramiento_salud,porcentaje
Santander,Trabajo infantil,Departamento,2018,1.6,trabajo_infantil,porcentaje
Santander,Trabajo informal,Departamento,2018,74.5,trabajo_informal,porcentaje
Sucre,Analfabetismo,Departamento,2018,29.0,analfabetismo,porcentaje
Sucre,Bajo logro educativo,Departamento,2018,60.9,bajo_logro_educativo,porcentaje
Sucre,Barreras a servicios para cuidado de la primera infancia,Departamento,2018,6.7,cuidado_primera_infancia,porcentaje
Sucre,Barreras de acceso a servicios de salud,Departamento,2018,14.3,barreras_acceso_salud,porcentaje
Sucre,Desempleo de larga duración,Departamento,2018,8.6,desempleo_larga_duracion,porcentaje
Sucre,Hacinamiento crítico,Departamento,2018,14.3,hacinamiento_critico,porcentaje
Sucre,Inadecuada eliminación de excretas,Departamento,2018,27.5,excretas_inadecuadas,porcentaje
Sucre,Inasistencia escolar,Departamento,2018,4.3,inasistencia_escolar,porcentaje
Sucre,Material inadecuado de paredes exteriores,Departamento,2018,4.1,paredes_inadecuadas,porcentaje
Sucre,Material inadecuado de pisos,Departamento,2018,22.0,pisos_inadecuados,porcentaje
Sucre,Rezago escolar,Departamento,2018,36.0,rezago_escolar,porcentaje
Sucre,Sin acceso a fuente de agua mejorada,Departamento,2018,13.7,sin_agua_mejorada,porcentaje
Sucre,Sin aseguramiento en salud,Departamento,2018,10.8,sin_aseguramiento_salud,porcentaje
Sucre,Trabajo infantil,Departamento,2018,4.1,trabajo_infantil,porcentaje
Sucre,Trabajo informal,Departamento,2018,90.2,trabajo_informal,porcentaje
Tolima,Analfabetismo,Departamento,2018,11.1,analfabetismo,porcentaje
Tolima,Bajo logro educativo,Departamento,2018,50.2,bajo_logro_educativo,porcentaje
Tolima,Barreras a servicios para cuidado de la primera infancia,Departamento,2018,6.4,cuidado_primera_infancia,porcentaje
Tolima,Barreras de acceso a servicios de salud,Departamento,2018,10.9,barreras_acceso_salud,porcentaje
Tolima,Desempleo de larga duración,Departamento,2018,14.2,desempleo_larga_duracion,porcentaje
Tolima,Hacinamiento crítico,Departamento,2018,5.6,hacinamiento_critico,porcentaje
Tolima,Inadecuada eliminación de excretas,Departamento,2018,8.9,excretas_inadecuadas,porcentaje
Tolima,Inasistencia escolar,Departamento,2018,3.3,inasistencia_escolar,porcentaje
Tolima,Material inadecuado de paredes exteriores,Departamento,2018,0.8,paredes_inadecuadas,porcentaje
Tolima,Material inadecuado de pisos,Departamento,2018,3.8,pisos_inadecuados,porcentaje
Tolima,Rezago escolar,Departamento,2018,25.6,rezago_escolar,porcentaje
Tolima,Sin acceso a fuente de agua mejorada,Departamento,2018,14.6,sin_agua_mejorada,porcentaje
Tolima,Sin aseguramiento en salud,Departamento,2018,10.6,sin_aseguramiento_salud,porcentaje
Tolima,Trabajo infantil,Departamento,2018,4.3,trabajo_infantil,porcentaje
Tolima,Trabajo informal,Departamento,2018,79.4,trabajo_informal,porcentaje
Valle del Cauca,Analfabetismo,Departamento,2018,6.6,analfabetismo,porcentaje
Valle del Cauca,Bajo logro educativo,Departamento,2018,41.4,bajo_logro_educativo,porcentaje
Valle del Cauca,Barreras a servicios para cuidado de la primera infancia,Departamento,2018,7.6,cuidado_primera_infancia,porcentaje
Valle del Cauca,Barreras de acceso a servicios de salud,Departamento,2018,6.8,barreras_acceso_salud,porcentaje
Valle del Cauca,Desempleo de larga duración,Departamento,2018,13.4,desempleo_larga_duracion,porcentaje
Valle del Cauca,Hacinamiento crítico,Departamento,2018,5.5,hacinamiento_critico,porcentaje
Valle del Cauca,Inadecuada eliminación de excretas,Departamento,2018,6.2,excretas_inadecuadas,porcentaje
Valle del Cauca,Inasistencia escolar,Departamento,2018,2.4,inasistencia_escolar,porcentaje
Valle del Cauca,Material inadecuado de paredes exteriores,Departamento,2018,2.2,paredes_inadecuadas,porcentaje
Valle del Cauca,Material inadecuado de pisos,Departamento,2018,0.7,pisos_inadecuados,porcentaje
Valle del Cauca,Rezago escolar,Departamento,2018,24.2,rezago_escolar,porcentaje
Valle del Cauca,Sin acceso a fuente de agua mejorada,Departamento,2018,4.7,sin_agua_mejorada,porcentaje
Valle del Cauca,Sin aseguramiento en salud,Departamento,2018,10.6,sin_aseguramiento_salud,porcentaje
Valle del Cauca,Trabajo infantil,Departamento,2018,2.2,trabajo_infantil,porcentaje
Valle del Cauca,Trabajo informal,Departamento,2018,68.5,trabajo_informal,porcentaje
Arauca,Analfabetismo,Departamento,2018,12.4,analfabetismo,porcentaje
Arauca,Bajo logro educativo,Departamento,2018,59.4,bajo_logro_educativo,porcentaje
Arauca,Barreras a servicios para cuidado de la primera infancia,Departamento,2018,11.1,cuidado_primera_infancia,porcentaje
Arauca,Barreras de acceso a servicios de salud,Departamento,2018,4.1,barreras_acceso_salud,porcentaje
Arauca,Desempleo de larga duración,Departamento,2018,12.2,desempleo_larga_duracion,porcentaje
Arauca,Hacinamiento crítico,Departamento,2018,9.7,hacinamiento_critico,porcentaje
Arauca,Inadecuada eliminación de excretas,Departamento,2018,14.7,excretas_inadecuadas,porcentaje
Arauca,Inasistencia escolar,Departamento,2018,5.3,inasistencia_escolar,porcentaje
Arauca,Material inadecuado de paredes exteriores,Departamento,2018,13.1,paredes_inadecuadas,porcentaje
Arauca,Material inadecuado de pisos,Departamento,2018,16.6,pisos_inadecuados,porcentaje
Arauca,Rezago escolar,Departamento,2018,29.2,rezago_escolar,porcentaje
Arauca,Sin acceso a fuente de agua mejorada,Departamento,2018,9.4,sin_agua_mejorada,porcentaje
Arauca,Sin aseguramiento en salud,Departamento,2018,17.0,sin_aseguramiento_salud,porcentaje
Arauca,Trabajo infantil,Departamento,2018,2.0,trabajo_infantil,porcentaje
Arauca,Trabajo informal,Departamento,2018,90.3,trabajo_informal,porcentaje
Casanare,Analfabetismo,Departamento,2018,8.8,analfabetismo,porcentaje
Casanare,Bajo logro educativo,Departamento,2018,53.2,bajo_logro_educativo,porcentaje
Casanare,Barreras a servicios para cuidado de la primera infancia,Departamento,2018,8.0,cuidado_primera_infancia,porcentaje
Casanare,Barreras de acceso a servicios de salud,Departamento,2018,8.0,barreras_acceso_salud,porcentaje
Casanare,Desempleo de larga duración,Departamento,2018,7.1,desempleo_larga_duracion,porcentaje
Casanare,Hacinamiento crítico,Departamento,2018,11.4,hacinamiento_critico,porcentaje
Casanare,Inadecuada eliminación de excretas,Departamento,2018,6.3,excretas_inadecuadas,porcentaje
Casanare,Inasistencia escolar,Departamento,2018,3.9,inasistencia_escolar,porcentaje
Casanare,Material inadecuado de paredes exteriores,Departamento,2018,4.7,paredes_inadecuadas,porcentaje
Casanare,Material inadecuado de pisos,Departamento,2018,5.4,pisos_inadecuados,porcentaje
Casanare,Rezago escolar,Departamento,2018,31.0,rezago_escolar,porcentaje
Casanare,Sin acceso a fuente de agua mejorada,Departamento,2018,7.7,sin_agua_mejorada,porcentaje
Casanare,Sin aseguramiento en salud,Departamento,2018,10.8,sin_aseguramiento_salud,porcentaje
Casanare,Trabajo infantil,Departamento,2018,3.4,trabajo_infantil,porcentaje
Casanare,Trabajo informal,Departamento,2018,81.4,trabajo_informal,porcentaje
Putumayo,Analfabetismo,Departamento,2018,10.7,analfabetismo,porcentaje
Putumayo,Bajo logro educativo,Departamento,2018,62.9,bajo_logro_educativo,porcentaje
Putumayo,Barreras a servicios para cuidado de la primera infancia,Departamento,2018,5.6,cuidado_primera_infancia,porcentaje
Putumayo,Barreras de acceso a servicios de salud,Departamento,2018,5.8,barreras_acceso_salud,porcentaje
Putumayo,Desempleo de larga duración,Departamento,2018,12.0,desempleo_larga_duracion,porcentaje
Putumayo,Hacinamiento crítico,Departamento,2018,9.4,hacinamiento_critico,porcentaje
Putumayo,Inadecuada eliminación de excretas,Departamento,2018,12.7,excretas_inadecuadas,porcentaje
Putumayo,Inasistencia escolar,Departamento,2018,5.3,inasistencia_escolar,porcentaje
Putumayo,Material inadecuado de paredes exteriores,Departamento,2018,8.8,paredes_inadecuadas,porcentaje
Putumayo,Material inadecuado de pisos,Departamento,2018,2.3,pisos_inadecuados,porcentaje
Putumayo,Rezago escolar,Departamento,2018,29.5,rezago_escolar,porcentaje
Putumayo,Sin acceso a fuente de agua mejorada,Departamento,2018,50.3,sin_agua_mejorada,porcentaje
Putumayo,Sin aseguramiento en salud,Departamento,2018,6.4,sin_aseguramiento_salud,porcentaje
Putumayo,Trabajo infantil,Departamento,2018,2.4,trabajo_infantil,porcentaje
Putumayo,Trabajo informal,Departamento,2018,89.9,trabajo_informal,porcentaje
San Andrés,Analfabetismo,Departamento,2018,1.5,analfabetismo,porcentaje
San Andrés,Bajo logro educativo,Departamento,2018,28.4,bajo_logro_educativo,porcentaje
San Andrés,Barreras a servicios para cuidado de la primera infancia,Departamento,2018,10.0,cuidado_primera_infancia,porcentaje
San Andrés,Barreras de acceso a servicios de salud,Departamento,2018,1.9,barreras_acceso_salud,porcentaje
San Andrés,Desempleo de larga duración,Departamento,2018,10.0,desempleo_larga_duracion,porcentaje
San Andrés,Hacinamiento crítico,Departamento,2018,7.9,hacinamiento_critico,porcentaje
San Andrés,Inadecuada eliminación de excretas,Departamento,2018,71.1,excretas_inadecuadas,porcentaje
San Andrés,Inasistencia escolar,Departamento,2018,1.2,inasistencia_escolar,porcentaje
San Andrés,Material inadecuado de paredes exteriores,Departamento,2018,7.5,paredes_inadecuadas,porcentaje
San Andrés,Material inadecuado de pisos,Departamento,2018,0.2,pisos_inadecuados,porcentaje
San Andrés,Rezago escolar,Departamento,2018,20.1,rezago_escolar,porcentaje
San Andrés,Sin acceso a fuente de agua mejorada,Departamento,2018,48.9,sin_agua_mejorada,porcentaje
San Andrés,Sin aseguramiento en salud,Departamento,2018,4.0,sin_aseguramiento_salud,porcentaje
San Andrés,Trabajo infantil,Departamento,2018,0.4,trabajo_infantil,porcentaje
San Andrés,Trabajo informal,Departamento,2018,52.0,trabajo_informal,porcentaje
Amazonas,Analfabetismo,Departamento,2018,13.1,analfabetismo,porcentaje
Amazonas,Bajo logro educativo,Departamento,2018,57.6,bajo_logro_educativo,porcentaje
Amazonas,Barreras a servicios para cuidado de la primera infancia,Departamento,2018,12.8,cuidado_primera_infancia,porcentaje
Amazonas,Barreras de acceso a servicios de salud,Departamento,2018,1.5,barreras_acceso_salud,porcentaje
Amazonas,Desempleo de larga duración,Departamento,2018,21.0,desempleo_larga_duracion,porcentaje
Amazonas,Hacinamiento crítico,Departamento,2018,16.9,hacinamiento_critico,porcentaje
Amazonas,Inadecuada eliminación de excretas,Departamento,2018,36.2,excretas_inadecuadas,porcentaje
Amazonas,Inasistencia escolar,Departamento,2018,5.5,inasistencia_escolar,porcentaje
Amazonas,Material inadecuado de paredes exteriores,Departamento,2018,13.0,paredes_inadecuadas,porcentaje
Amazonas,Material inadecuado de pisos,Departamento,2018,2.8,pisos_inadecuados,porcentaje
Amazonas,Rezago escolar,Departamento,2018,35.2,rezago_escolar,porcentaje
Amazonas,Sin acceso a fuente de agua mejorada,Departamento,2018,72.5,sin_agua_mejorada,porcentaje
Amazonas,Sin aseguramiento en salud,Departamento,2018,5.3,sin_aseguramiento_salud,porcentaje
Amazonas,Trabajo infantil,Departamento,2018,1.0,trabajo_infantil,porcentaje
Amazonas,Trabajo informal,Departamento,2018,84.9,trabajo_informal,porcentaje
Guainía,Analfabetismo,Departamento,2018,14.8,analfabetismo,porcentaje
Guainía,Bajo logro educativo,Departamento,2018,73.6,bajo_logro_educativo,porcentaje
Guainía,Barreras a servicios para cuidado de la primera infancia,Departamento,2018,17.4,cuidado_primera_infancia,porcentaje
Guainía,Barreras de acceso a servicios de salud,Departamento,2018,4.9,barreras_acceso_salud,porcentaje
Guainía,Desempleo de larga duración,Departamento,2018,30.8,desempleo_larga_duracion,porcentaje
Guainía,Hacinamiento crítico,Departamento,2018,31.4,hacinamiento_critico,porcentaje
Guainía,Inadecuada eliminación de excretas,Departamento,2018,61.0,excretas_inadecuadas,porcentaje
Guainía,Inasistencia escolar,Departamento,2018,9.5,inasistencia_escolar,porcentaje
Guainía,Material inadecuado de paredes exteriores,Departamento,2018,22.7,paredes_inadecuadas,porcentaje
Guainía,Material inadecuado de pisos,Departamento,2018,35.5,pisos_inadecuados,porcentaje
Guainía,Rezago escolar,Departamento,2018,47.5,rezago_escolar,porcentaje
Guainía,Sin acceso a fuente de agua mejorada,Departamento,2018,65.6,sin_agua_mejorada,porcentaje
Guainía,Sin aseguramiento en salud,Departamento,2018,9.4,sin_aseguramiento_salud,porcentaje
Guainía,Trabajo infantil,Departamento,2018,0.5,trabajo_infantil,porcentaje
Guainía,Trabajo informal,Departamento,2018,86.3,trabajo_informal,porcentaje
Guaviare,Analfabetismo,Departamento,2018,11.4,analfabetismo,porcentaje
Guaviare,Bajo logro educativo,Departamento,2018,59.6,bajo_logro_educativo,porcentaje
Guaviare,Barreras a servicios para cuidado de la primera infancia,Departamento,2018,10.0,cuidado_primera_infancia,porcentaje
Guaviare,Barreras de acceso a servicios de salud,Departamento,2018,6.0,barreras_acceso_salud,porcentaje
Guaviare,Desempleo de larga duración,Departamento,2018,9.8,desempleo_larga_duracion,porcentaje
Guaviare,Hacinamiento crítico,Departamento,2018,9.3,hacinamiento_critico,porcentaje
Guaviare,Inadecuada eliminación de excretas,Departamento,2018,26.7,excretas_inadecuadas,porcentaje
Guaviare,Inasistencia escolar,Departamento,2018,6.6,inasistencia_escolar,porcentaje
Guaviare,Material inadecuado de paredes exteriores,Departamento,2018,13.4,paredes_inadecuadas,porcentaje
Guaviare,Material inadecuado de pisos,Departamento,2018,9.9,pisos_inadecuados,porcentaje
Guaviare,Rezago escolar,Departamento,2018,30.4,rezago_escolar,porcentaje
Guaviare,Sin acceso a fuente de agua mejorada,Departamento,2018,46.7,sin_agua_mejorada,porcentaje
Guaviare,Sin aseguramiento en salud,Departamento,2018,11.8,sin_aseguramiento_salud,porcentaje
Guaviare,Trabajo infantil,Departamento,2018,2.3,trabajo_infantil,porcentaje
Guaviare,Trabajo informal,Departamento,2018,84.1,trabajo_informal,porcentaje
Vaupés,Analfabetismo,Departamento,2018,19.6,analfabetismo,porcentaje
Vaupés,Bajo logro educativo,Departamento,2018,70.5,bajo_logro_educativo,porcentaje
Vaupés,Barreras a servicios para cuidado de la primera infancia,Departamento,2018,21.7,cuidado_primera_infancia,porcentaje
Vaupés,Barreras de acceso a servicios de salud,Departamento,2018,2.2,barreras_acceso_salud,porcentaje
Vaupés,Desempleo de larga duración,Departamento,2018,62.1,desempleo_larga_duracion,porcentaje
Vaupés,Hacinamiento crítico,Departamento,2018,27.2,hacinamiento_critico,porcentaje
Vaupés,Inadecuada eliminación de excretas,Departamento,2018,66.8,excretas_inadecuadas,porcentaje
Vaupés,Inasistencia escolar,Departamento,2018,8.3,inasistencia_escolar,porcentaje
Vaupés,Material inadecuado de paredes exteriores,Departamento,2018,38.7,paredes_inadecuadas,porcentaje
Vaupés,Material inadecuado de pisos,Departamento,2018,42.0,pisos_inadecuados,porcentaje
Vaupés,Rezago escolar,Departamento,2018,45.9,rezago_escolar,porcentaje
Vaupés,Sin acceso a fuente de agua mejorada,Departamento,2018,76.3,sin_agua_mejorada,porcentaje
Vaupés,Sin aseguramiento en salud,Departamento,2018,5.3,sin_aseguramiento_salud,porcentaje
Vaupés,Trabajo infantil,Departamento,2018,0.5,trabajo_infantil,porcentaje
Vaupés,Trabajo informal,Departamento,2018,90.5,trabajo_informal,porcentaje
Vichada,Analfabetismo,Departamento,2018,19.9,analfabetismo,porcentaje
Vichada,Bajo logro educativo,Departamento,2018,73.9,bajo_logro_educativo,porcentaje
Vichada,Barreras a servicios para cuidado de la primera infancia,Departamento,2018,13.4,cuidado_primera_infancia,porcentaje
Vichada,Barreras de acceso a servicios de salud,Departamento,2018,1.1,barreras_acceso_salud,porcentaje
Vichada,Desempleo de larga duración,Departamento,2018,24.9,desempleo_larga_duracion,porcentaje
Vichada,Hacinamiento crítico,Departamento,2018,24.3,hacinamiento_critico,porcentaje
Vichada,Inadecuada eliminación de excretas,Departamento,2018,56.6,excretas_inadecuadas,porcentaje
Vichada,Inasistencia escolar,Departamento,2018,12.7,inasistencia_escolar,porcentaje
Vichada,Material inadecuado de paredes exteriores,Departamento,2018,29.5,paredes_inadecuadas,porcentaje
Vichada,Material inadecuado de pisos,Departamento,2018,48.5,pisos_inadecuados,porcentaje
Vichada,Rezago escolar,Departamento,2018,36.4,rezago_escolar,porcentaje
Vichada,Sin acceso a fuente de agua mejorada,Departamento,2018,42.4,sin_agua_mejorada,porcentaje
Vichada,Sin aseguramiento en salud,Departamento,2018,23.6,sin_aseguramiento_salud,porcentaje
Vichada,Trabajo infantil,Departamento,2018,0.9,trabajo_infantil,porcentaje
Vichada,Trabajo informal,Departamento,2018,92.0,trabajo_informal,porcentaje
